-0.6629985571  0.0971954465  -0.3366699219 
-0.6563705206  0.0929816961  -0.3411865234 
-0.6496852636  0.0887965560  -0.3455810547 
-0.6428946257  0.0846676230  -0.3499755859 
-0.6359618902  0.0806190372  -0.3541259766 
-0.6288679838  0.0766674876  -0.3581542969 
-0.6216048002  0.0728179216  -0.3619384766 
-0.6141723394  0.0690655112  -0.3654785156 
-0.6065801382  0.0653945208  -0.3687744141 
-0.5988410711  0.0617823601  -0.3718261719 
-0.5909675360  0.0582079291  -0.3745117188 
-0.5829769373  0.0546463728  -0.3768310547 
-0.5748881102  0.0510749817  -0.3787841797 
-0.5667251348  0.0474662781  -0.3802490234 
-0.5585230589  0.0437824130  -0.3813476562 
-0.5503250360  0.0399817824  -0.3819580078 
-0.5421777964  0.0360308290  -0.3820800781 
-0.5341271162  0.0319119692  -0.3815917969 
-0.5262218714  0.0276171565  -0.3804931641 
-0.5185145140  0.0231424570  -0.3789062500 
-0.5110639334  0.0184822083  -0.3767089844 
-0.5039256811  0.0136380792  -0.3740234375 
-0.4971510172  0.0086181164  -0.3707275391 
-0.4907816648  0.0034398437  -0.3669433594 
-0.4848521948  -0.0018689036  -0.3625488281 
-0.4793943167  -0.0072776675  -0.3577880859 
-0.4744292498  -0.0127487183  -0.3525390625 
-0.4699660540  -0.0182435513  -0.3469238281 
-0.4660111666  -0.0237295032  -0.3408203125 
-0.4625629187  -0.0291681290  -0.3344726562 
-0.4596048594  -0.0345167518  -0.3278808594 
-0.4571028948  -0.0397316813  -0.3208007812 
-0.4550224543  -0.0447735190  -0.3135986328 
-0.4533156157  -0.0496176481  -0.3061523438 
-0.4519220591  -0.0542514324  -0.2984619141 
-0.4507786036  -0.0586769581  -0.2906494141 
-0.4498239756  -0.0629007816  -0.2827148438 
-0.4490007162  -0.0669291615  -0.2746582031 
-0.4482599497  -0.0707692802  -0.2664794922 
-0.4475616217  -0.0744303167  -0.2583007812 
-0.4468618631  -0.0779280961  -0.2498779297 
-0.4461115599  -0.0812822580  -0.2415771484 
-0.4452587366  -0.0845082998  -0.2331542969 
-0.4442490339  -0.0876249671  -0.2247314453 
-0.4430280924  -0.0906481147  -0.2163085938 
-0.4415439367  -0.0935989022  -0.2077636719 
-0.4397491217  -0.0964928567  -0.1994628906 
-0.4376050234  -0.0993346870  -0.1911621094 
-0.4350696802  -0.1021259129  -0.1828613281 
-0.4321032763  -0.1048595607  -0.1748046875 
-0.4286762476  -0.1075229347  -0.1668701172 
-0.4247735739  -0.1100941300  -0.1590576172 
-0.4203881025  -0.1125521362  -0.1514892578 
-0.4155141115  -0.1148689687  -0.1442871094 
-0.4101487398  -0.1170200109  -0.1373291016 
-0.4042974710  -0.1189860106  -0.1306152344 
-0.3979736567  -0.1207471192  -0.1243896484 
-0.3911997080  -0.1222839653  -0.1186523438 
-0.3840063810  -0.1235893965  -0.1132812500 
-0.3764292002  -0.1246666014  -0.1083984375 
-0.3685053587  -0.1255232096  -0.1041259766 
-0.3602780104  -0.1261700392  -0.1004638672 
-0.3517924547  -0.1266202033  -0.0972900391 
-0.3430963755  -0.1268872321  -0.0947265625 
-0.3342407942  -0.1269848943  -0.0928955078 
-0.3252762556  -0.1269273162  -0.0915527344 
-0.3162490129  -0.1267287135  -0.0909423828 
-0.3072003126  -0.1264025271  -0.0908203125 
-0.2981673479  -0.1259591579  -0.0913085938 
-0.2891839743  -0.1254073083  -0.0922851562 
-0.2802821398  -0.1247542799  -0.0937500000 
-0.2714918852  -0.1240062714  -0.0958251953 
-0.2628427744  -0.1231692433  -0.0983886719 
-0.2543600798  -0.1222508848  -0.1014404297 
-0.2460628748  -0.1212617159  -0.1048583984 
-0.2379597425  -0.1202168167  -0.1087646484 
-0.2300505638  -0.1191254258  -0.1130371094 
-0.2223287821  -0.1179894209  -0.1176757812 
-0.2147798538  -0.1168029904  -0.1225585938 
-0.2073836327  -0.1155570149  -0.1275634766 
-0.2001109123  -0.1142404079  -0.1328125000 
-0.1929262877  -0.1128430068  -0.1381835938 
-0.1857845783  -0.1113569736  -0.1435546875 
-0.1786345243  -0.1097800434  -0.1488037109 
-0.1714245081  -0.1081036031  -0.1540527344 
-0.1641041040  -0.1063101590  -0.1590576172 
-0.1566303968  -0.1043978035  -0.1638183594 
-0.1489752531  -0.1023706198  -0.1682128906 
-0.1411249638  -0.1002421975  -0.1722412109 
-0.1330786943  -0.0980232358  -0.1756591797 
-0.1248503923  -0.0957256854  -0.1787109375 
-0.1164623499  -0.0933653116  -0.1811523438 
-0.1079450846  -0.0909501910  -0.1831054688 
-0.0993373394  -0.0884685516  -0.1844482422 
-0.0906844139  -0.0858976543  -0.1850585938 
-0.0820382833  -0.0832084119  -0.1851806641 
-0.0734575987  -0.0803706050  -0.1846923828 
-0.0650023222  -0.0773616731  -0.1834716797 
-0.0567322969  -0.0741576552  -0.1816406250 
-0.0487010479  -0.0707381964  -0.1791992188 
-0.0409513712  -0.0670922995  -0.1762695312 
-0.0335202217  -0.0632119179  -0.1728515625 
-0.0264357328  -0.0590968728  -0.1689453125 
-0.0197159052  -0.0547623634  -0.1646728516 
-0.0133752823  -0.0502346158  -0.1601562500 
-0.0074304342  -0.0455484390  -0.1551513672 
-0.0018984079  -0.0407415032  -0.1497802734 
0.0032036304  -0.0358542800  -0.1441650391 
0.0078639984  -0.0309333801  -0.1381835938 
0.0120792389  -0.0260284543  -0.1318359375 
0.0158556700  -0.0211921930  -0.1251220703 
0.0191997290  -0.0164744258  -0.1181640625 
