-0.9878851175  0.2783524394  -0.6968994141 
-0.9799665213  0.2822911739  -0.6949462891 
-0.9720219374  0.2861795425  -0.6929931641 
-0.9640308619  0.2899739146  -0.6910400391 
-0.9559756517  0.2936313748  -0.6892089844 
-0.9478484392  0.2971177697  -0.6872558594 
-0.9396466017  0.3004013896  -0.6851806641 
-0.9313703775  0.3034442067  -0.6832275391 
-0.9230238199  0.3062089086  -0.6810302734 
-0.9146169424  0.3086523414  -0.6787109375 
-0.9061671495  0.3107211590  -0.6761474609 
-0.8977018595  0.3123662472  -0.6734619141 
-0.8892592192  0.3135401607  -0.6704101562 
-0.8808900118  0.3141949773  -0.6669921875 
-0.8726595640  0.3143004775  -0.6632080078 
-0.8646456003  0.3138452768  -0.6590576172 
-0.8569291830  0.3128362894  -0.6544189453 
-0.8495856524  0.3112983704  -0.6492919922 
-0.8426810503  0.3092735410  -0.6437988281 
-0.8362644911  0.3068119287  -0.6379394531 
-0.8303776979  0.3039617538  -0.6315917969 
-0.8250511885  0.3007828593  -0.6250000000 
-0.8203054667  0.2973237634  -0.6181640625 
-0.8161591291  0.2936311960  -0.6109619141 
-0.8126393557  0.2897526622  -0.6036376953 
-0.8097618818  0.2857176065  -0.5960693359 
-0.8075364828  0.2815506458  -0.5882568359 
-0.8059560061  0.2772830129  -0.5804443359 
-0.8049932718  0.2729308009  -0.5726318359 
-0.8046106100  0.2685073614  -0.5646972656 
-0.8047834635  0.2640286088  -0.5568847656 
-0.8054856062  0.2595106959  -0.5490722656 
-0.8066865206  0.2549642324  -0.5412597656 
-0.8083504438  0.2504021525  -0.5336914062 
-0.8104351759  0.2458475232  -0.5261230469 
-0.8128868341  0.2413257957  -0.5186767578 
-0.8156489134  0.2368584871  -0.5112304688 
-0.8186572790  0.2324641943  -0.5039062500 
-0.8218494654  0.2281566858  -0.4967041016 
-0.8251582384  0.2239479423  -0.4893798828 
-0.8285204172  0.2198446989  -0.4820556641 
-0.8318737745  0.2158502340  -0.4746093750 
-0.8351632357  0.2119639516  -0.4671630859 
-0.8383427858  0.2081781626  -0.4595947266 
-0.8413714170  0.2044845223  -0.4519042969 
-0.8442212343  0.2008678317  -0.4440917969 
-0.8468705416  0.1973119974  -0.4361572266 
-0.8492990732  0.1937906146  -0.4282226562 
-0.8514801264  0.1902737021  -0.4201660156 
-0.8533946276  0.1867365241  -0.4119873047 
-0.8550189734  0.1831556559  -0.4038085938 
-0.8563207388  0.1795018911  -0.3956298828 
-0.8572548628  0.1757485271  -0.3874511719 
-0.8577789068  0.1718649268  -0.3792724609 
-0.8578706980  0.1678249240  -0.3712158203 
-0.8575268984  0.1636123657  -0.3631591797 
-0.8567489386  0.1592199206  -0.3553466797 
-0.8555394411  0.1546478271  -0.3476562500 
-0.8538802862  0.1499084234  -0.3400878906 
-0.8517416716  0.1450225711  -0.3327636719 
-0.8490895033  0.1400163770  -0.3256835938 
-0.8458946943  0.1349195242  -0.3189697266 
-0.8421336412  0.1297644377  -0.3125000000 
-0.8378027678  0.1245855689  -0.3063964844 
-0.8329118490  0.1194198132  -0.3009033203 
-0.8274849653  0.1143030524  -0.2957763672 
-0.8215533495  0.1092686653  -0.2911376953 
-0.8151494265  0.1043521166  -0.2869873047 
-0.8083053827  0.0995919108  -0.2834472656 
-0.8010572195  0.0950289369  -0.2805175781 
-0.7934499979  0.0907021761  -0.2781982422 
-0.7855352163  0.0866463184  -0.2764892578 
-0.7773677111  0.0828915238  -0.2753906250 
-0.7690054178  0.0794537067  -0.2749023438 
-0.7605024576  0.0763404965  -0.2749023438 
-0.7519112825  0.0735409260  -0.2755126953 
-0.7432774305  0.0710320473  -0.2766113281 
-0.7346364260  0.0687892437  -0.2781982422 
-0.7260168791  0.0667777658  -0.2800292969 
-0.7174369097  0.0649582148  -0.2823486328 
-0.7089036703  0.0632920861  -0.2847900391 
-0.7004176378  0.0617480278  -0.2875976562 
-0.6919797659  0.0602900386  -0.2905273438 
-0.6835922003  0.0588853359  -0.2937011719 
-0.6752544641  0.0575077534  -0.2968750000 
-0.6669615507  0.0561411381  -0.3002929688 
-0.6587113142  0.0547651052  -0.3037109375 
-0.6505006552  0.0533589721  -0.3072509766 
-0.6423224211  0.0519046783  -0.3109130859 
-0.6341673136  0.0503932834  -0.3145751953 
-0.6260300875  0.0488109589  -0.3181152344 
-0.6179066896  0.0471423268  -0.3217773438 
-0.6097909212  0.0453738570  -0.3254394531 
-0.6016710997  0.0434973240  -0.3289794922 
-0.5935364962  0.0414949059  -0.3323974609 
-0.5853792429  0.0393504500  -0.3356933594 
-0.5771943331  0.0370459557  -0.3387451172 
-0.5689831972  0.0345580578  -0.3416748047 
-0.5607520342  0.0318628550  -0.3443603516 
-0.5525139570  0.0289248824  -0.3466796875 
-0.5442925692  0.0257050991  -0.3486328125 
-0.5361164808  0.0221728683  -0.3503417969 
-0.5280154943  0.0183141232  -0.3515625000 
-0.5200229883  0.0141236186  -0.3522949219 
-0.5121742487  0.0096134543  -0.3525390625 
-0.5045083761  0.0048063993  -0.3521728516 
-0.4970620871  -0.0002572536  -0.3511962891 
-0.4898692369  -0.0055277348  -0.3496093750 
-0.4829643965  -0.0109494925  -0.3474121094 
-0.4763849974  -0.0164642334  -0.3444824219 
-0.4701715708  -0.0220138431  -0.3409423828 
-0.4643558264  -0.0275352597  -0.3367919922 
-0.4589594603  -0.0329669714  -0.3319091797 
-0.4539903402  -0.0382530689  -0.3265380859 
-0.4494432211  -0.0433458090  -0.3205566406 
-0.4453107119  -0.0482133627  -0.3142089844 
-0.4415804148  -0.0528414249  -0.3073730469 
-0.4382418394  -0.0572258234  -0.3001708984 
-0.4352778196  -0.0613596439  -0.2926025391 
-0.4326745272  -0.0652387142  -0.2849121094 
-0.4304133654  -0.0688653588  -0.2768554688 
-0.4284747839  -0.0722414553  -0.2686767578 
-0.4268280268  -0.0753749311  -0.2603759766 
-0.4254344702  -0.0782734752  -0.2519531250 
-0.4242430925  -0.0809642076  -0.2434082031 
-0.4231976271  -0.0834823251  -0.2347412109 
-0.4222458601  -0.0858727694  -0.2260742188 
-0.4213367701  -0.0881918967  -0.2174072266 
