-0.7922140360  0.0912852287  -0.2893066406 
-0.7835196257  0.0915901065  -0.2918701172 
-0.7748264074  0.0918949842  -0.2943115234 
-0.7661360502  0.0922000408  -0.2968750000 
-0.7574533224  0.0925052762  -0.2994384766 
-0.7487863302  0.0928097367  -0.3020019531 
-0.7401453257  0.0931106210  -0.3046875000 
-0.7315400839  0.0934031010  -0.3074951172 
-0.7229748964  0.0936794281  -0.3104248047 
-0.7144538164  0.0939284563  -0.3134765625 
-0.7059863806  0.0941352248  -0.3166503906 
-0.6975854635  0.0942799449  -0.3200683594 
-0.6892613173  0.0943384171  -0.3236083984 
-0.6810206175  0.0942825079  -0.3273925781 
-0.6728638411  0.0940805078  -0.3312988281 
-0.6647878885  0.0936971903  -0.3354492188 
-0.6567901373  0.0930941701  -0.3395996094 
-0.6488598585  0.0922333598  -0.3438720703 
-0.6409856081  0.0910794139  -0.3481445312 
-0.6331588030  0.0896039009  -0.3525390625 
-0.6253689528  0.0877884626  -0.3568115234 
-0.6176079512  0.0856299996  -0.3608398438 
-0.6098629236  0.0831437111  -0.3648681641 
-0.6021238565  0.0803501010  -0.3686523438 
-0.5943788290  0.0772746205  -0.3721923828 
-0.5866161585  0.0739387274  -0.3754882812 
-0.5788289309  0.0703514814  -0.3784179688 
-0.5710183382  0.0665186048  -0.3808593750 
-0.5631977320  0.0624364614  -0.3829345703 
-0.5553883314  0.0581077933  -0.3843994141 
-0.5476256609  0.0535370708  -0.3853759766 
-0.5399612188  0.0487234592  -0.3856201172 
-0.5324550867  0.0436720252  -0.3852539062 
-0.5251647234  0.0384024978  -0.3842773438 
-0.5181449652  0.0329414606  -0.3825683594 
-0.5114449263  0.0273154378  -0.3802490234 
-0.5051018000  0.0215558410  -0.3771972656 
-0.4991377592  0.0156965852  -0.3737792969 
-0.4935642481  0.0097742677  -0.3697509766 
-0.4883791208  0.0038234591  -0.3653564453 
-0.4835673571  -0.0021220446  -0.3604736328 
-0.4791055918  -0.0080283284  -0.3553466797 
-0.4749668837  -0.0138599873  -0.3497314453 
-0.4711195230  -0.0195835829  -0.3438720703 
-0.4675251245  -0.0251725316  -0.3377685547 
-0.4641538858  -0.0306110978  -0.3312988281 
-0.4609774351  -0.0358928442  -0.3247070312 
-0.4579757452  -0.0410093069  -0.3178710938 
-0.4551283121  -0.0459498167  -0.3107910156 
-0.4524246454  -0.0507054925  -0.3035888672 
-0.4498525858  -0.0552722812  -0.2962646484 
-0.4474037886  -0.0596410036  -0.2886962891 
-0.4450813532  -0.0638040900  -0.2810058594 
-0.4428876638  -0.0677609742  -0.2730712891 
-0.4408267736  -0.0715093911  -0.2651367188 
-0.4388920069  -0.0750525296  -0.2570800781 
-0.4370681047  -0.0783911347  -0.2487792969 
-0.4353400469  -0.0815335214  -0.2404785156 
-0.4336937666  -0.0844891369  -0.2320556641 
-0.4321013689  -0.0872732997  -0.2236328125 
-0.4305280447  -0.0898982584  -0.2150878906 
-0.4289366007  -0.0923866630  -0.2065429688 
-0.4272917509  -0.0947648883  -0.1979980469 
-0.4255417585  -0.0970756710  -0.1893310547 
-0.4236236811  -0.0993678272  -0.1807861328 
-0.4214700460  -0.1016862988  -0.1723632812 
-0.4190148115  -0.1040641963  -0.1639404297 
-0.4161998034  -0.1065116227  -0.1557617188 
-0.4129666090  -0.1090269685  -0.1477050781 
-0.4092644453  -0.1115901172  -0.1397705078 
-0.4050437212  -0.1141740978  -0.1322021484 
-0.4002670050  -0.1167385876  -0.1250000000 
-0.3949071169  -0.1192417443  -0.1180419922 
-0.3889602423  -0.1216365099  -0.1116943359 
-0.3824421167  -0.1238652170  -0.1058349609 
-0.3753889799  -0.1258763671  -0.1004638672 
-0.3678537607  -0.1276283860  -0.0958251953 
-0.3598967791  -0.1290822327  -0.0917968750 
-0.3515862226  -0.1301981211  -0.0883789062 
-0.3429943323  -0.1309567392  -0.0855712891 
-0.3341904879  -0.1313574016  -0.0834960938 
-0.3252438307  -0.1314150989  -0.0820312500 
-0.3162213564  -0.1311595440  -0.0814208984 
-0.3071819544  -0.1306338906  -0.0812988281 
-0.2981730700  -0.1298931241  -0.0817871094 
-0.2892323732  -0.1289961338  -0.0828857422 
-0.2803910971  -0.1279888749  -0.0845947266 
-0.2716754675  -0.1269045770  -0.0867919922 
-0.2631064653  -0.1257630587  -0.0894775391 
-0.2546974421  -0.1245763898  -0.0926513672 
-0.2464495897  -0.1233507395  -0.0961914062 
-0.2383581400  -0.1220892072  -0.1000976562 
-0.2304172516  -0.1207951307  -0.1042480469 
-0.2226158381  -0.1194772720  -0.1086425781 
-0.2149362564  -0.1181479394  -0.1132812500 
-0.2073580027  -0.1168050766  -0.1180419922 
-0.1998614073  -0.1154400110  -0.1229248047 
-0.1924217939  -0.1140397489  -0.1278076172 
-0.1850144863  -0.1125917733  -0.1328125000 
-0.1776180267  -0.1110883653  -0.1378173828 
-0.1702085733  -0.1095295250  -0.1428222656 
-0.1627659798  -0.1079057753  -0.1477050781 
-0.1552683115  -0.1062012315  -0.1524658203 
-0.1476938725  -0.1043992937  -0.1571044922 
-0.1400207281  -0.1024909317  -0.1614990234 
-0.1322283745  -0.1004731953  -0.1656494141 
-0.1243009567  -0.0983371139  -0.1695556641 
-0.1162308455  -0.0960764587  -0.1729736328 
-0.1080157757  -0.0936922431  -0.1759033203 
-0.0996679068  -0.0911787152  -0.1783447266 
-0.0912111998  -0.0885285437  -0.1801757812 
-0.0826805830  -0.0857385695  -0.1813964844 
-0.0741304159  -0.0827963054  -0.1818847656 
-0.0656287670  -0.0796917677  -0.1816406250 
-0.0572527647  -0.0764258206  -0.1805419922 
-0.0490803719  -0.0730171502  -0.1785888672 
-0.0411804914  -0.0694892108  -0.1759033203 
-0.0336084366  -0.0658650994  -0.1726074219 
-0.0263965130  -0.0621827841  -0.1684570312 
-0.0195571184  -0.0584826469  -0.1638183594 
-0.0130821466  -0.0548053980  -0.1586914062 
-0.0069502592  -0.0511850715  -0.1530761719 
-0.0011265278  -0.0476442575  -0.1472167969 
0.0044325590  -0.0441901684  -0.1408691406 
0.0097770691  -0.0408198237  -0.1343994141 
0.0149604082  -0.0375205874  -0.1278076172 
0.0200386047  -0.0342720747  -0.1209716797 
0.0250666142  -0.0310518146  -0.1142578125 
